,title,region,region_name,region_parent_name,price,is_boost,property_size,bedrooms,bathrooms,furnishing
1075,5bdrm Duplex in Agip Estate Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,80000000.0,enterprise,460.0,5.0,5.0,Semi-Furnished
1076,3bdrm Bungalow in Rumughaolu Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,80000000.0,enterprise,469.0,3.0,3.0,Semi-Furnished
1077,6bdrm Duplex in Guzape for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),750000000.0,enterprise,500.0,6.0,7.0,Unfurnished
1078,"4bdrm Bungalow in In Na Estate Along, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),85000000.0,enterprise,600.0,4.0,5.0,Unfurnished
1079,4bdrm Mansion in Wuye Main for sale,"Abuja (Fct), Wuye",Wuye,Abuja (Fct),750000000.0,enterprise,550.0,4.0,5.0,Semi-Furnished
1080,"4bdrm Duplex in Precise Estate, Apo for sale","Abuja (Fct), Apo District",Apo District,Abuja (Fct),280000000.0,enterprise,730.0,4.0,5.0,Unfurnished
1082,4bdrm Duplex in Utako Abuja for sale,"Abuja (Fct), Utako",Utako,Abuja (Fct),450000000.0,enterprise,2000.0,4.0,5.0,Semi-Furnished
1084,5bdrm Duplex in Gwarinpa Main Abuja for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),650000000.0,enterprise,1200.0,5.0,6.0,Semi-Furnished
1085,5bdrm Duplex in Victory Estate Off for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,280000000.0,enterprise,989.0,5.0,5.0,Semi-Furnished
1086,"5bdrm Duplex in Sars Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,200000000.0,enterprise,560.0,5.0,5.0,Semi-Furnished
1087,Furnished 5bdrm Duplex in Eliozu Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,400000000.0,enterprise,1395.0,5.0,5.0,Furnished
1088,"Furnished 4bdrm Duplex in Happy Beat Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,423.0,4.0,4.0,Furnished
1089,"2bdrm Block of Flats in Ozuoba Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,468.0,2.0,2.0,Semi-Furnished
1090,"5bdrm Duplex in Lord Choose Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,65000000.0,enterprise,520.0,5.0,5.0,Unfurnished
1091,"Furnished 5bdrm Duplex in Chinda Rd Off Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,300000000.0,enterprise,689.0,5.0,5.0,Furnished
1092,"3bdrm Block of Flats in Peter Odili Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,469.0,3.0,3.0,Semi-Furnished
1094,"4bdrm Duplex in Sally Best, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),260000000.0,enterprise,500.0,4.0,5.0,Unfurnished
1095,"3bdrm Bungalow in Fha, Lugbe for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),85000000.0,enterprise,800.0,3.0,4.0,Unfurnished
1096,"5bdrm Bungalow in Doctor'S Court, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),45000000.0,enterprise,600.0,5.0,6.0,Unfurnished
1097,5bdrm Duplex in Guzape Diplomatic for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),700000000.0,enterprise,500.0,5.0,6.0,Unfurnished
1098,"6bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),450000000.0,enterprise,1000.0,6.0,7.0,Semi-Furnished
1100,"Furnished 5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),400000000.0,enterprise,750.0,5.0,5.0,Furnished
1101,4bdrm Duplex in Guzape Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),450000000.0,enterprise,500.0,4.0,5.0,Semi-Furnished
1102,6bdrm Duplex in Gwarinpa Abuja for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),600000000.0,enterprise,600.0,6.0,5.0,Semi-Furnished
1104,"4bdrm Bungalow in Second Market Eneka, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,63000000.0,enterprise,469.0,4.0,4.0,Semi-Furnished
1105,"2bdrm Block of Flats in Rukpokwu Eneka Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,170000000.0,enterprise,982.0,2.0,2.0,Semi-Furnished
1106,"Furnished 4bdrm Duplex in Eneka Link Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,200000000.0,enterprise,465.0,4.0,4.0,Furnished
1107,"3bdrm Duplex in Agip Estate Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,170000000.0,enterprise,420.0,3.0,3.0,Semi-Furnished
1108,"5bdrm Duplex in Eliozu P/H, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,980.0,5.0,5.0,Semi-Furnished
1109,"1bdrm Block of Flats in St John Iwofe Rd Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,80000000.0,enterprise,480.0,1.0,1.0,Semi-Furnished
1110,"5bdrm Duplex in Eliozu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,820.0,5.0,5.0,Semi-Furnished
1111,"Furnished 1bdrm Block of Flats in Jesus Avenue Off Nta, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,80000000.0,enterprise,680.0,1.0,1.0,Furnished
1112,"Furnished 4bdrm Duplex in Odani Elelenwo Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,465.0,4.0,4.0,Furnished
1113,"5bdrm Duplex in Primasset Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),300000000.0,enterprise,500.0,5.0,6.0,Unfurnished
1114,"6bdrm Duplex in Prime Villa Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),85000000.0,enterprise,400.0,6.0,7.0,Unfurnished
1117,"1bdrm Block of Flats in Nvigwe Woji, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,60000000.0,enterprise,465.0,1.0,1.0,Semi-Furnished
1118,4bdrm Duplex in Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,60000000.0,enterprise,498.0,4.0,4.0,Unfurnished
1119,"Furnished 5bdrm Duplex in Rukpokwu Off Sars Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,650.0,5.0,5.0,Furnished
1120,"Furnished 3bdrm Block of Flats in Ndamati Estate, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,70000000.0,enterprise,460.0,3.0,3.0,Furnished
1121,"4bdrm Duplex in Mopol 19 Gra, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,450.0,4.0,4.0,Semi-Furnished
1123,"7bdrm Duplex in Bilaad Estate, Jabi for sale","Abuja (Fct), Jabi",Jabi,Abuja (Fct),750000000.0,enterprise,600.0,7.0,5.0,Semi-Furnished
1127,"5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),400000000.0,enterprise,800.0,5.0,5.0,Semi-Furnished
1128,4bdrm Bungalow in Eneka Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,465.0,4.0,4.0,Semi-Furnished
1129,2bdrm Bungalow in Ada George Port for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,368.0,2.0,2.0,Semi-Furnished
1130,"3bdrm Block of Flats in Rumuakparali, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,465.0,3.0,3.0,Unfurnished
1131,"5bdrm Duplex in Sars Rd P/H, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,465.0,5.0,5.0,Semi-Furnished
1132,"Furnished 5bdrm Duplex in Mercy Land Off Nta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,680.0,5.0,5.0,Furnished
1133,"Furnished 5bdrm Duplex in Nkpolu Runuigbo, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,98000000.0,enterprise,480.0,5.0,5.0,Furnished
1134,"Furnished 5bdrm Duplex in Gas Estate Ozuoba Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,200000000.0,enterprise,789.0,5.0,5.0,Furnished
1135,"1bdrm Block of Flats in Omachi Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,40000000.0,enterprise,320.0,1.0,1.0,Semi-Furnished
1136,"Furnished 3bdrm Block of Flats in Lekki Garden Gra Ph, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,235.0,3.0,3.0,Furnished
1137,"Furnished 11bdrm Duplex in Emerald Garden, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),380000000.0,enterprise,500.0,11.0,12.0,Furnished
1138,"14bdrm Block of Flats in River Park Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),380000000.0,enterprise,1200.0,14.0,15.0,Unfurnished
1139,4bdrm Duplex in Around Apo Mechanic for sale,"Abuja (Fct), Apo District",Apo District,Abuja (Fct),210000000.0,enterprise,400.0,4.0,5.0,Unfurnished
1141,4bdrm Duplex in Guzape Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),250000000.0,enterprise,400.0,4.0,5.0,Unfurnished
1146,4bdrm Duplex in Guzape Main Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),350000000.0,enterprise,1500.0,4.0,5.0,Semi-Furnished
1147,"Furnished 4bdrm Duplex in Rayfield Resort, Jos for sale","Plateau State, Jos",Jos,Plateau State,120000000.0,enterprise,5000.0,4.0,5.0,Furnished
1148,"2bdrm Bungalow in Deeper Life Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,40000000.0,enterprise,465.0,2.0,2.0,Semi-Furnished
1149,"Furnished 4bdrm Duplex in Harmony Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,360.0,4.0,4.0,Furnished
1150,"Furnished 4bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,320000000.0,enterprise,452.0,4.0,4.0,Furnished
1151,"4bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,220000000.0,enterprise,465.0,4.0,4.0,Semi-Furnished
1152,"2bdrm Block of Flats in Rumuduru Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,475.0,2.0,2.0,Semi-Furnished
1153,"4bdrm Duplex in Mopol 19 Gra Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,170000000.0,enterprise,465.0,4.0,4.0,Semi-Furnished
1154,"Furnished 6bdrm Duplex in Eliozu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,985.0,6.0,6.0,Furnished
1155,"Furnished 4bdrm Duplex in Rumuibekwe Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,680.0,4.0,4.0,Furnished
1156,"Furnished 4bdrm Bungalow in In An Estate, Back, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),110000000.0,enterprise,500.0,4.0,5.0,Furnished
1157,"4bdrm Duplex in Mshel, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),165000000.0,enterprise,450.0,4.0,5.0,Unfurnished
1158,5bdrm Duplex in Guzape Main Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),550000000.0,enterprise,700.0,5.0,6.0,Semi-Furnished
1160,4bdrm Duplex in Guzape Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),500000000.0,enterprise,2000.0,4.0,5.0,Semi-Furnished
1162,"Furnished 4bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,400000000.0,enterprise,1162.0,4.0,4.0,Furnished
1163,"Furnished 5bdrm Duplex in Road 17 Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,350000000.0,enterprise,469.0,5.0,5.0,Furnished
1164,"Furnished 5bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,170000000.0,enterprise,320.0,5.0,5.0,Furnished
1165,"3bdrm Bungalow in Mbodo-Aluu Behind, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,70000000.0,enterprise,986.0,3.0,3.0,Unfurnished
1166,4bdrm Duplex in Cedeerwood Estate for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,538.0,4.0,4.0,Semi-Furnished
1167,"2bdrm Block of Flats in Rumuekini Off East, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,49000000.0,enterprise,986.0,2.0,2.0,Semi-Furnished
1168,"2bdrm Block of Flats in Rumuolumini Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,45000000.0,enterprise,450.0,2.0,2.0,Semi-Furnished
1169,"Furnished 3bdrm Block of Flats in Tombia Gra, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,460.0,3.0,3.0,Furnished
1170,"4bdrm Duplex in Peter Odili, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,320.0,4.0,4.0,Semi-Furnished
1171,"4bdrm Duplex in River Park Estate, for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),260000000.0,enterprise,450.0,4.0,5.0,Unfurnished
1172,4bdrm Duplex in Ikota for sale,"Lekki, Ikota",Ikota,Lekki,230000000.0,diamond,200.0,4.0,4.0,Semi-Furnished
1175,"3bdrm Apartment in Gra, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,80000000.0,enterprise,321.0,3.0,3.0,Semi-Furnished
1176,4bdrm Duplex in Shell Co Operative for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,430.0,4.0,4.0,Semi-Furnished
1177,"5bdrm Duplex in Ndamati Estate Off, Oyigbo for sale","Rivers State, Oyigbo",Oyigbo,Rivers State,120000000.0,enterprise,300.0,5.0,5.0,Semi-Furnished
1178,"2bdrm Block of Flats in Majesty Estates Off, Obio-Akpor for sale","Rivers State, Obio-Akpor",Obio-Akpor,Rivers State,200000000.0,enterprise,986.0,2.0,2.0,Semi-Furnished
1179,"Furnished 4bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,220000000.0,enterprise,468.0,4.0,4.0,Furnished
1180,"6bdrm Duplex in Unity Avenue, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,85000000.0,enterprise,658.0,6.0,6.0,Unfurnished
1181,"Furnished 3bdrm Block of Flats in Unity Estate Off, Port-Harcourt","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,90000000.0,enterprise,560.0,3.0,3.0,Furnished
1182,"Furnished 4bdrm Duplex in Rumudomaya, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,350.0,4.0,4.0,Furnished
1183,"4bdrm Duplex in Eneka, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,450.0,4.0,4.0,Semi-Furnished
1184,"4bdrm Duplex in Oil Spring Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),85000000.0,enterprise,600.0,4.0,5.0,Unfurnished
1186,"4bdrm Duplex in Oil Spring Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),90000000.0,enterprise,600.0,4.0,5.0,Unfurnished
1187,"2bdrm Block of Flats in Unguwan Hashimu, Karu-Nasarawa for sale","Nasarawa State, Karu-Nasarawa",Karu-Nasarawa,Nasarawa State,290000000.0,False,1630.0,2.0,3.0,Unfurnished
1188,5bdrm Duplex in Jahi By Gilmore for sale,"Abuja (Fct), Jahi",Jahi,Abuja (Fct),370000000.0,enterprise,3000.0,5.0,5.0,Semi-Furnished
1190,5bdrm Duplex in Gwarinpa Main Abuja for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),500000000.0,enterprise,500.0,5.0,6.0,Semi-Furnished
1192,"5bdrm Duplex in Dawaki By News, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),300000000.0,enterprise,3000.0,5.0,6.0,Semi-Furnished
1193,"2bdrm Block of Flats in Twice Sister Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,85000000.0,enterprise,460.0,2.0,2.0,Semi-Furnished
1194,"Furnished 4bdrm Duplex in Ada George Port, Shell Location for sale","Port-Harcourt, Shell Location",Shell Location,Port-Harcourt,380000000.0,enterprise,1395.0,4.0,4.0,Furnished
1195,"5bdrm Duplex in Rukpokwu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,150000000.0,enterprise,465.0,5.0,5.0,Unfurnished
1197,"4bdrm Duplex in Mini Orlu Off  Ada, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,640.0,4.0,4.0,Semi-Furnished
1198,"Furnished 4bdrm Duplex in Rumuodomaya, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,460.0,4.0,4.0,Furnished
1199,"2bdrm Bungalow in Sars Rd Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,70000000.0,enterprise,320.0,2.0,2.0,Semi-Furnished
1200,"Furnished 4bdrm Duplex in Shell Co Operative, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,280000000.0,enterprise,560.0,4.0,5.0,Furnished
1201,"Furnished 4bdrm Bungalow in Ait Off Nta Rd Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,460.0,4.0,4.0,Furnished
1202,"4bdrm Duplex in Harmony Estate In Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,400000000.0,enterprise,520.0,4.0,4.0,Semi-Furnished
1203,"Furnished 4bdrm Duplex in Eneka Rd Rukpokwu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,470.0,4.0,4.0,Furnished
1204,"4bdrm Duplex in Rumuodara, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,680.0,4.0,4.0,Semi-Furnished
1205,"Furnished 4bdrm Bungalow in Baba Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,988.0,4.0,5.0,Furnished
1206,"4bdrm Duplex in Mopol 19 Gra, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,450000000.0,enterprise,689.0,4.0,4.0,Semi-Furnished
1207,Furnished 4bdrm Duplex in Woji Port Harcourt for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,160000000.0,enterprise,465.0,4.0,5.0,Furnished
1208,"4bdrm Duplex in Sars Rd Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,469.0,4.0,4.0,Semi-Furnished
1209,"2bdrm Apartment in Fha By Premiere, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),75000000.0,enterprise,1200.0,2.0,3.0,Unfurnished
1210,"Furnished 6bdrm Bungalow in Sally Best, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),400000000.0,enterprise,450.0,6.0,7.0,Furnished
1211,"2bdrm Apartment in River Park Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),90000000.0,enterprise,200.0,2.0,3.0,Unfurnished
1214,"Furnished 4bdrm Duplex in Gwarimpa Abuja, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),380000000.0,enterprise,500.0,4.0,5.0,Furnished
1215,"3bdrm Bungalow in Ogbogoro Unity, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,45000000.0,enterprise,465.0,3.0,3.0,Semi-Furnished
1216,"Furnished 5bdrm Duplex in Alajih Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,1395.0,5.0,5.0,Furnished
1217,4bdrm Duplex in Eliparawo Off Egbelu for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,460.0,4.0,5.0,Semi-Furnished
1218,"3bdrm Block of Flats in Akar Rd Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,120000000.0,enterprise,698.0,3.0,2.0,Semi-Furnished
1219,"2bdrm Block of Flats in Prime Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,60000000.0,enterprise,490.0,2.0,1.0,Semi-Furnished
1220,"4bdrm Duplex in Mshel, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),160000000.0,enterprise,550.0,4.0,5.0,Unfurnished
1221,"5bdrm Duplex in Sun Rise Estate...., Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),255000000.0,enterprise,550.0,5.0,6.0,Unfurnished
1222,"3bdrm Apartment in Kabusa Gardens, Dakwo District for sale","Abuja (Fct), Dakwo District",Dakwo District,Abuja (Fct),160000000.0,enterprise,250.0,3.0,4.0,Unfurnished
1223,"3bdrm Apartment in Adeniyi Jones, Ikeja for sale","Lagos State, Ikeja",Ikeja,Lagos State,300000000.0,premium,2200.0,3.0,3.0,Semi-Furnished
1224,"5bdrm Duplex in Efab Metropolis, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),500000000.0,enterprise,800.0,5.0,5.0,Unfurnished
1225,4bdrm Duplex in Guzape Main Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),320000000.0,enterprise,2000.0,4.0,5.0,Semi-Furnished
1226,"3bdrm Bungalow in Efab Queens Estate, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),200000000.0,enterprise,530.0,3.0,4.0,Semi-Furnished
1227,"4bdrm Duplex in Mab Global Estate, Gwarinpa for sale","Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),500000000.0,enterprise,750.0,4.0,5.0,Unfurnished
1230,"4bdrm Duplex in Woji Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,469.0,4.0,4.0,Semi-Furnished
1231,"2bdrm Bungalow in Aparalink Off Nta Rd, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,320.0,2.0,2.0,Semi-Furnished
1232,"4bdrm Duplex in Shell Estate Off, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,200000000.0,enterprise,430.0,4.0,4.0,Semi-Furnished
1233,"4bdrm Duplex in Stadium Rd Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,180000000.0,enterprise,989.0,4.0,4.0,Semi-Furnished
1234,Furnished Mini Flat in Alakahia University for sale,"Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,75000000.0,enterprise,460.0,1.0,1.0,Furnished
1235,"Furnished 5bdrm Duplex in Saniabacha Gra, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,250000000.0,enterprise,689.0,5.0,5.0,Furnished
1236,"Furnished 5bdrm Duplex in Tamber Estate Sars, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,100000000.0,enterprise,460.0,5.0,5.0,Furnished
1237,"4bdrm Duplex in Corner Stone Off Nta, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,90000000.0,enterprise,480.0,4.0,4.0,Unfurnished
1238,"3bdrm Bungalow in Rukpokwu, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,95000000.0,enterprise,460.0,3.0,3.0,Semi-Furnished
1240,"3bdrm Apartment in River Park Estate, Lugbe District for sale","Abuja (Fct), Lugbe District",Lugbe District,Abuja (Fct),100000000.0,enterprise,200.0,3.0,4.0,Unfurnished
1241,4bdrm Townhouse/Terrace in Ikeja Gra for sale,"Ikeja, Ikeja Gra",Ikeja Gra,Ikeja,600000000.0,premium,2500.0,4.0,5.0,Semi-Furnished
1243,4bdrm Duplex in Jabi Waterfront for sale,"Abuja (Fct), Jabi",Jabi,Abuja (Fct),650000000.0,enterprise,3000.0,4.0,5.0,Semi-Furnished
1244,Furnished 4bdrm Duplex in Katampe Extension for sale,"Katampe, Katampe Extension",Katampe Extension,Katampe,500000000.0,enterprise,600.0,4.0,5.0,Furnished
1245,5bdrm Duplex in Guzape Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),580000000.0,enterprise,500.0,5.0,5.0,Semi-Furnished
1246,4bdrm Duplex in Gwarinpa By 2Nd for sale,"Abuja (Fct), Gwarinpa",Gwarinpa,Abuja (Fct),200000000.0,enterprise,1500.0,4.0,5.0,Semi-Furnished
1247,Furnished 4bdrm Duplex in Guzape Main Abuja for sale,"Abuja (Fct), Guzape District",Guzape District,Abuja (Fct),350000000.0,enterprise,1800.0,4.0,5.0,Furnished
1248,"4bdrm Duplex in Golden Town Estate, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,130000000.0,enterprise,350.0,4.0,4.0,Semi-Furnished
1249,"2bdrm Apartment in Ameachi Rd Gra Ph, Port-Harcourt for sale","Rivers State, Port-Harcourt",Port-Harcourt,Rivers State,60000000.0,enterprise,440.0,2.0,2.0,Semi-Furnished
